x,y,region,home_county,mutual_aid_number,type,accidental_transmitter,date,operational_periods,number_volunteers,total_hours,mileage,total_paid_hours,aircraft_used,area_type,area_type_other,land_ownership,land_ownership_other,number_subjects,category,category_other,age_sub_1,gender_sub_1,fitness_sub_1,experience_sub_1,mental_factor_sub_1,mental_rating_sub_1,age_sub_2,gender_sub_2,fitness_sub_2,experience_sub_2,mental_factor_sub_2,mental_rating_sub_2,age_sub_3,gender_sub_3,fitness_sub_3,experience_sub_3,mental_factor_sub_3,mental_rating_sub_3,age_sub_4,gender_sub_4,fitness_sub_4,experience_sub_4,mental_factor_sub_4,mental_rating_sub_4,age_sub_5,gender_sub_5,fitness_sub_5,experience_sub_5,mental_factor_sub_5,mental_rating_sub_5,group_specifics,number_sub_well,number_sub_ill_injured,number_sub_doa,number_sub_not_found,point_found_count,medical_problems_subject,medical_problems_other_subject,medical_provider,medical_provider_other,year,male_female,sub_1,sub_2,sub_3,sub_4,sub_5,sub_total,state,children,seniors,mental,daylight,winter,helicopter,uav,fixed_wing,total_aircrafts,gps,time_bin
-110.64944,32.2575000000001,Desert Region,"['Pima County ', ' Arizona']",,rescue,,2019/02/23 23:13:59+00,1.0,14.0,44.0,,,aircraft-helicopter,wilderness,,"forest, park, monument, blm",,1.0,swimming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,,,,,,2019,,,,,,,,Arizona,0,0,0,0,0,1,0,0,1,0,32hours-7day
-110.77056,32.3258300000001,Desert Region,"['Pima County ', ' Arizona']",,rescue,,2019/03/02 17:23:59+00,1.0,19.0,44.0,,,no,wilderness,,"forest, park, monument, blm",,1.0,hiking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,,,,,,2019,,,,,,,,Arizona,0,0,0,1,0,0,0,0,0,0,32hours-7day
-110.81861,32.32194,Desert Region,"['Pima County ', ' Arizona']",,rescue,,2019/03/03 20:31:00+00,1.0,10.0,30.0,,,no,wilderness,,"forest, park, monument, blm",,1.0,hiking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,,,,,,2019,,,,,,,,Arizona,0,0,0,1,0,0,0,0,0,0,11-32hr
-110.85528,32.335,Desert Region,"['Pima County ', ' Arizona']",,rescue,,2019/03/06 21:46:00+00,1.0,8.0,21.0,,,no,wilderness,,"forest, park, monument, blm",,1.0,hiking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,,,,,,2019,,,,,,,,Arizona,0,0,0,0,0,0,0,0,0,0,11-32hr
-110.79722,32.4358300000001,Desert Region,"['Pima County ', ' Arizona']",,rescue,,2019/03/07 23:19:59+00,1.0,8.0,30.0,,,no,wilderness,,"forest, park, monument, blm",,2.0,hiking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,,0.0,,,,,,2019,,,,,,,,Arizona,0,0,0,0,0,0,0,0,0,0,11-32hr
-110.71417,32.1611100000001,Desert Region,"['Pima County ', ' Arizona']",,rescue,,2019/03/20 07:02:00+00,1.0,5.0,12.0,,,aircraft-helicopter,wilderness,,"forest, park, monument, blm",,1.0,hiking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,,,,,,2019,,,,,,,,Arizona,0,0,0,1,0,1,0,0,1,0,11-32hr
-110.77583,32.33833,Desert Region,"['Pima County ', ' Arizona']",,rescue,,2019/03/23 22:43:00+00,1.0,2.0,7.0,,,aircraft-fixed_wing,wilderness,,"forest, park, monument, blm",,1.0,hiking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,0.0,,,,,,2019,,,,,,,,Arizona,0,0,0,0,0,0,0,1,1,0,0-11hr
-110.79806,32.3130600000001,Desert Region,"['Pima County ', ' Arizona']",,rescue,,2019/03/23 22:44:00+00,1.0,6.0,15.0,,,no,wilderness,,"forest, park, monument, blm",,1.0,hiking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,,,,,,2019,,,,,,,,Arizona,0,0,0,0,0,0,0,0,0,0,11-32hr
-111.19111,32.3466700000001,Desert Region,"['Pima County ', ' Arizona']",,search,,2019/03/24 13:33:00+00,1.0,7.0,84.0,,,"aircraft-fixed_wing,aircraft-helicopter",urban_rural,,private,,1.0,other,autistic,,female,,,mental illness,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,0.0,,,,,,2019,female,1.0,,,,,1.0,Arizona,0,0,1,1,0,1,0,1,2,0,32hours-7day
-110.90778,32.3447200000001,Desert Region,"['Pima County ', ' Arizona']",,rescue,,2019/03/24 02:35:59+00,1.0,10.0,26.0,,,no,wilderness,,"forest, park, monument, blm",,1.0,hiking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,0.0,,,,,,2019,,,,,,,,Arizona,0,0,0,0,0,0,0,0,0,0,11-32hr
-110.88806,32.42222,Desert Region,"['Pima County ', ' Arizona']",,rescue,,2019/03/28 21:01:59+00,1.0,6.0,13.0,,,no,wilderness,,"forest, park, monument, blm",,1.0,hiking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,,,,,,2019,,,,,,,,Arizona,0,0,0,0,0,0,0,0,0,0,11-32hr
-110.66111,32.25361,Desert Region,"['Pima County ', ' Arizona']",,rescue,,2019/03/31 20:26:00+00,1.0,13.0,26.0,,,no,wilderness,,"forest, park, monument, blm",,1.0,hiking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,,,,,,2019,,,,,,,,Arizona,0,0,0,1,0,0,0,0,0,0,11-32hr
-110.88694,32.42056,Desert Region,"['Pima County ', ' Arizona']",,rescue,,2019/04/01 07:54:00+00,1.0,6.0,21.0,,,no,wilderness,,"forest, park, monument, blm",,1.0,hiking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,,,,,,2019,,,,,,,,Arizona,0,0,0,1,0,0,0,0,0,0,11-32hr
-110.7925,32.3705600000001,Desert Region,"['Pima County ', ' Arizona']",,rescue,,2019/04/01 05:54:00+00,1.0,9.0,58.0,,,no,wilderness,,"forest, park, monument, blm",,1.0,hiking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,0.0,,,,,,2019,,,,,,,,Arizona,0,0,0,0,0,0,0,0,0,0,32hours-7day
-110.76472,32.2038900000001,Desert Region,"['Pima County ', ' Arizona']",,rescue,,2019/04/19 20:28:00+00,1.0,8.0,25.0,,,no,wilderness,,"forest, park, monument, blm",,1.0,hiking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,0.0,,,,,,2019,,,,,,,,Arizona,0,0,0,1,0,0,0,0,0,0,11-32hr
-110.90472,32.3466700000001,Desert Region,"['Pima County ', ' Arizona']",,rescue,,2019/04/20 17:02:00+00,1.0,7.0,11.0,,,no,wilderness,,"forest, park, monument, blm",,1.0,hiking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,,,,,,2019,,,,,,,,Arizona,0,0,0,1,0,0,0,0,0,0,0-11hr
-110.77861,32.3444400000001,Desert Region,"['Pima County ', ' Arizona']",,rescue,,2019/04/25 21:33:00+00,1.0,12.0,33.0,,,no,wilderness,,"forest, park, monument, blm",,1.0,hiking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,,,,,,2019,,,,,,,,Arizona,0,0,0,0,0,0,0,0,0,0,32hours-7day
-110.77833,32.3372200000001,Desert Region,"['Pima County ', ' Arizona']",,rescue,,2019/04/28 21:30:59+00,1.0,12.0,27.0,,,no,wilderness,,"forest, park, monument, blm",,1.0,hiking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,,,,,,2019,,,,,,,,Arizona,0,0,0,0,0,0,0,0,0,0,11-32hr
-110.81667,33.6325000000001,Desert Region,"['Pima County ', ' Arizona']",,rescue,,2019/05/04 07:54:59+00,1.0,9.0,25.0,,,aircraft-helicopter,wilderness,,"forest, park, monument, blm",,1.0,hiking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,0.0,,,,,,2019,,,,,,,,Arizona,0,0,0,1,0,1,0,0,1,0,11-32hr
-112.00889,32.28722,Desert Region,"['Pima County ', ' Arizona']",,search,,2019/05/08 12:06:00+00,1.0,10.0,121.0,,,no,urban_rural,,private,,1.0,other,missing person,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,0.0,,,,,,2019,,,,,,,,Arizona,0,0,0,1,0,0,0,0,0,0,32hours-7day
-110.78556,32.3386100000001,Desert Region,"['Pima County ', ' Arizona']",,rescue,,2019/05/17 17:52:59+00,1.0,7.0,9.0,,,no,wilderness,,"forest, park, monument, blm",,1.0,hiking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,,,,,,2019,,,,,,,,Arizona,0,0,0,1,0,0,0,0,0,0,0-11hr
-110.925,32.36139,Desert Region,"['Pima County ', ' Arizona']",,rescue,,2019/05/19 00:14:00+00,1.0,11.0,50.0,,,no,wilderness,,"forest, park, monument, blm",,1.0,hiking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,,,,,,2019,,,,,,,,Arizona,0,0,0,0,0,0,0,0,0,0,32hours-7day
-110.05972,32.49778,Desert Region,"['Pima County ', ' Arizona']",,rescue,,2019/05/19 18:32:00+00,1.0,8.0,22.0,,,no,wilderness,,"forest, park, monument, blm",,1.0,hiking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,,,,,,2019,,,,,,,,Arizona,0,0,0,1,0,0,0,0,0,0,11-32hr
-110.71111,32.3863900000001,Desert Region,"['Pima County ', ' Arizona']",,rescue,,2019/05/19 23:00:59+00,1.0,17.0,60.0,,,no,wilderness,,"forest, park, monument, blm",,1.0,hiking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,,,,,,2019,,,,,,,,Arizona,0,0,0,0,0,0,0,0,0,0,32hours-7day
-110.65667,32.25417,Desert Region,"['Pima County ', ' Arizona']",,rescue,,2019/05/31 17:25:00+00,1.0,14.0,38.0,,,aircraft-helicopter,wilderness,,"forest, park, monument, blm",,1.0,hiking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,,,,,,2019,,,,,,,,Arizona,0,0,0,1,0,1,0,0,1,0,32hours-7day
-110.995,31.85306,Desert Region,"['Pima County ', ' Arizona']",,search,,2019/06/03 16:12:00+00,1.0,8.0,22.0,,,aircraft-helicopter,urban_rural,,private,,1.0,other,missing person,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,0.0,,,,,,2019,,,,,,,,Arizona,0,0,0,1,0,1,0,0,1,0,11-32hr
-110.845,32.3800000000001,Desert Region,"['Pima County ', ' Arizona']",,rescue,,2019/06/09 07:57:00+00,1.0,10.0,42.0,,,aircraft-helicopter,wilderness,,"forest, park, monument, blm",,1.0,hiking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,,,,,,2019,,,,,,,,Arizona,0,0,0,1,0,1,0,0,1,0,32hours-7day
-110.87972,32.41972,Desert Region,"['Pima County ', ' Arizona']",,rescue,,2019/06/13 17:15:00+00,1.0,6.0,25.0,,,no,wilderness,,"forest, park, monument, blm",,1.0,hiking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,,,,,,2019,,,,,,,,Arizona,0,0,0,1,0,0,0,0,0,0,11-32hr
-110.78472,32.3183300000001,Desert Region,"['Pima County ', ' Arizona']",,rescue,,2019/06/14 00:01:59+00,1.0,14.0,47.0,,,no,wilderness,,"forest, park, monument, blm",,1.0,hiking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,,,,,,2019,,,,,,,,Arizona,0,0,0,0,0,0,0,0,0,0,32hours-7day
-121.19850729,48.5108841200001,Washington Region,"['Kitsap County ', ' Washington']",19-3744,search,,2019/10/27 02:29:59+00,2.0,10.0,128.0,877.0,0.0,aircraft-helicopter,wilderness,,"forest, park, monument, blm",,1.0,hiking,,28.0,female,fair,fair,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,,2019,female,1.0,,,,,1.0,Washington,0,0,0,0,1,1,0,0,1,0,32hours-7day
-110.80306,32.3213900000001,Desert Region,"['Pima County ', ' Arizona']",,rescue,,2019/06/18 18:27:00+00,1.0,10.0,30.0,,,aircraft-helicopter,wilderness,,"forest, park, monument, blm",,1.0,hiking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,,,,,,2019,,,,,,,,Arizona,0,0,0,1,0,1,0,0,1,0,11-32hr
-110.82139,32.42083,Desert Region,"['Pima County ', ' Arizona']",,rescue,,2019/06/23 15:17:00+00,1.0,15.0,104.0,,,aircraft-helicopter,wilderness,,"forest, park, monument, blm",,1.0,hiking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,,,,,,2019,,,,,,,,Arizona,0,0,0,1,0,1,0,0,1,0,32hours-7day
-110.90028,32.35083,Desert Region,"['Pima County ', ' Arizona']",,rescue,,2019/06/23 22:50:00+00,1.0,9.0,30.0,,,no,wilderness,,"forest, park, monument, blm",,1.0,hiking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,,,,,,2019,,,,,,,,Arizona,0,0,0,0,0,0,0,0,0,0,11-32hr
-110.8625,31.7025,Desert Region,"['Pima County ', ' Arizona']",,rescue,,2019/06/25 18:53:59+00,1.0,7.0,51.0,,,no,wilderness,,"forest, park, monument, blm",,1.0,hiking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,,,,,,2019,,,,,,,,Arizona,0,0,0,1,0,0,0,0,0,0,32hours-7day
-110.78111,32.3377800000001,Desert Region,"['Pima County ', ' Arizona']",,rescue,,2019/06/29 18:55:00+00,1.0,9.0,31.0,,,no,wilderness,,"forest, park, monument, blm",,1.0,hiking,,,female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,,,,,,2019,female,1.0,,,,,1.0,Arizona,0,0,0,1,0,0,0,0,0,0,11-32hr
-110.66528,32.2538900000001,Desert Region,"['Pima County ', ' Arizona']",,rescue,,2019/06/30 17:25:00+00,1.0,5.0,5.0,,,no,wilderness,,"forest, park, monument, blm",,1.0,hiking,,36.0,female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,0.0,,,,,,2019,female,1.0,,,,,1.0,Arizona,0,0,0,1,0,0,0,0,0,0,0-11hr
-110.70139,32.21639,Desert Region,"['Pima County ', ' Arizona']",,rescue,,2019/06/30 17:34:00+00,1.0,18.0,70.0,,,no,wilderness,,"forest, park, monument, blm",,2.0,hiking,,58.0,female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,0.0,,,,,,2019,female,1.0,,,,,1.0,Arizona,0,0,0,1,0,0,0,0,0,0,32hours-7day
-110.07889,32.27667,Desert Region,"['Pima County ', ' Arizona']",,rescue,,2019/06/30 17:45:00+00,1.0,8.0,18.0,,,aircraft-helicopter,urban_rural,,county,,2.0,hiking,,12.0,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,,0.0,,,,,,2019,male,1.0,,,,,1.0,Arizona,1,1,0,1,0,1,0,0,1,0,11-32hr
-110.78611,32.33806,Desert Region,"['Pima County ', ' Arizona']",,rescue,,2019/07/04 07:41:59+00,1.0,9.0,13.0,,,no,wilderness,,"forest, park, monument, blm",,4.0,hiking,,59.0,female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,,0.0,,,,,,2019,female,1.0,,,,,1.0,Arizona,0,0,0,1,0,0,0,0,0,0,11-32hr
-110.77361,32.36528,Desert Region,"['Pima County ', ' Arizona']",,rescue,,2019/07/07 23:58:59+00,1.0,12.0,51.0,,,no,wilderness,,"forest, park, monument, blm",,1.0,hiking,,24.0,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,,,,,,2019,male,1.0,,,,,1.0,Arizona,0,0,0,0,0,0,0,0,0,0,32hours-7day
-110.75583,32.42278,Desert Region,"['Pima County ', ' Arizona']",,rescue,,2019/07/11 02:42:59+00,1.0,11.0,39.0,,,no,wilderness,,"forest, park, monument, blm",,1.0,hiking,,71.0,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,,,,,,2019,male,1.0,,,,,1.0,Arizona,0,0,0,0,0,0,0,0,0,0,32hours-7day
-110.8925,32.3444400000001,Desert Region,"['Pima County ', ' Arizona']",,rescue,,2019/07/15 22:25:59+00,1.0,8.0,41.0,,,no,wilderness,,"forest, park, monument, blm",,1.0,hiking,,47.0,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,,,,,,2019,male,1.0,,,,,1.0,Arizona,0,0,0,0,0,0,0,0,0,0,32hours-7day
-110.80778,32.3180600000001,Desert Region,"['Pima County ', ' Arizona']",,rescue,,2019/07/21 07:28:59+00,1.0,11.0,19.0,,,no,wilderness,,"forest, park, monument, blm",,2.0,hiking,,,female,,,,,,female,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,,0.0,,,,,,2019,female,1.0,1.0,,,,2.0,Arizona,0,0,0,1,0,0,0,0,0,0,11-32hr
-110.68167,32.39806,Desert Region,"['Pima County ', ' Arizona']",,rescue,,2019/07/21 21:58:00+00,1.0,15.0,64.0,,,no,wilderness,,"forest, park, monument, blm",,1.0,hiking,,71.0,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,,,,,,2019,male,1.0,,,,,1.0,Arizona,0,0,0,0,0,0,0,0,0,0,32hours-7day
-110.79,32.4313900000001,Desert Region,"['Pima County ', ' Arizona']",,rescue,,2019/07/28 03:17:00+00,1.0,9.0,60.0,,,no,wilderness,,"forest, park, monument, blm",,2.0,hiking,,23.0,female,,,,,27.0,female,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,,0.0,,,,,,2019,female,1.0,1.0,,,,2.0,Arizona,0,0,0,0,0,0,0,0,0,0,32hours-7day
-110.80694,32.32194,Desert Region,"['Pima County ', ' Arizona']",,rescue,,2019/08/04 22:44:59+00,1.0,13.0,26.0,,,no,wilderness,,"forest, park, monument, blm",,1.0,hiking,,,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,,,,,,2019,male,1.0,,,,,1.0,Arizona,0,0,0,0,0,0,0,0,0,0,11-32hr
-110.66639,32.2525000000001,Desert Region,"['Pima County ', ' Arizona']",,rescue,,2019/08/12 20:38:00+00,1.0,13.0,35.0,,,no,wilderness,,"forest, park, monument, blm",,1.0,hiking,,33.0,female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,,,,,,2019,female,1.0,,,,,1.0,Arizona,0,0,0,1,0,0,0,0,0,0,32hours-7day
-110.64722,32.2300000000001,Desert Region,"['Pima County ', ' Arizona']",,rescue,,2019/08/14 00:23:00+00,1.0,19.0,32.0,,,aircraft-helicopter,wilderness,,"forest, park, monument, blm",,1.0,hiking,,75.0,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,0.0,,,,,,2019,male,1.0,,,,,1.0,Arizona,0,0,0,0,0,1,0,0,1,0,11-32hr
-110.73417,32.4300000000001,Desert Region,"['Pima County ', ' Arizona']",,rescue,,2019/08/18 03:03:00+00,1.0,12.0,44.0,,,no,wilderness,,"forest, park, monument, blm",,1.0,hiking,,50.0,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,,,,,,2019,male,1.0,,,,,1.0,Arizona,0,0,0,0,0,0,0,0,0,0,32hours-7day
-110.76444,32.47639,Desert Region,"['Pima County ', ' Arizona']",,rescue,,2019/08/18 16:54:00+00,1.0,10.0,36.0,,,aircraft-helicopter,wilderness,,"forest, park, monument, blm",,1.0,hiking,,72.0,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,,2019,male,1.0,,,,,1.0,Arizona,0,0,0,1,0,1,0,0,1,0,32hours-7day
-110.68472,32.24222,Desert Region,"['Pima County ', ' Arizona']",,rescue,,2019/08/23 16:02:59+00,1.0,8.0,13.0,,,no,urban_rural,,private,,1.0,horseback_riding,,,female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,,,,,,2019,female,1.0,,,,,1.0,Arizona,0,0,0,1,0,0,0,0,0,0,11-32hr
-110.91,32.33667,Desert Region,"['Pima County ', ' Arizona']",,rescue,,2019/08/23 21:14:00+00,1.0,13.0,31.0,,,no,wilderness,,"forest, park, monument, blm",,2.0,hiking,,,female,,,,,,female,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,,0.0,,,,,,2019,female,1.0,1.0,,,,2.0,Arizona,0,0,0,0,0,0,0,0,0,0,11-32hr
-110.66167,32.2277800000001,Desert Region,"['Pima County ', ' Arizona']",,rescue,,2019/08/24 22:30:00+00,1.0,13.0,35.0,,,aircraft-helicopter,wilderness,,"forest, park, monument, blm",,1.0,hiking,,,female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,,,,,,2019,female,1.0,,,,,1.0,Arizona,0,0,0,0,0,1,0,0,1,0,32hours-7day
-123.271205272,47.375735413,Washington Region,"['Kitsap County ', ' Washington']",19-4053,search,,2019/11/15 18:00:00+00,1.0,9.0,82.0,256.0,0.0,no,wilderness,,"forest, park, monument, blm",,1.0,hiking,,43.0,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,,2019,male,1.0,,,,,1.0,Washington,0,0,0,1,1,0,0,0,0,0,32hours-7day
-121.735067322,46.8068098890001,Washington Region,"['Kitsap County ', ' Washington']",19-4212,rescue,,2019/11/29 18:14:59+00,2.0,5.0,25.0,360.0,0.0,aircraft-helicopter,wilderness,,"forest, park, monument, blm",,1.0,snow_skiing,,29.0,male,good,good,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,,"Trauma_Head,Trauma_Extremities,Illness_Environmental",,"SAR_team,Local_EMS",,2019,male,1.0,,,,,1.0,Washington,0,0,0,1,1,1,0,0,1,0,11-32hr
-123.496162141,47.9736047900001,Washington Region,"['Kitsap County ', ' Washington']",19-4601,search,,2019/12/28 18:45:00+00,1.0,11.0,75.0,317.0,0.0,no,wilderness,,"forest, park, monument, blm",,1.0,snowboarding,,30.0,male,good,fair,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,0.0,,,,,,2019,male,1.0,,,,,1.0,Washington,0,0,0,1,1,0,0,0,0,0,32hours-7day
-112.5059,36.9626000000001,Desert Region,"['Coconino County ', ' Arizona']",,search,,2020/01/12 00:00:00+00,1.0,6.0,16.0,102.0,6.0,no,urban_rural,,"forest, park, monument, blm",,1.0,hiking,,37.0,male,fair,fair,intoxicated,moderate,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,0.0,,,,,,2020,male,1.0,,,,,1.0,Arizona,0,0,1,0,0,0,0,0,0,0,11-32hr
-110.66528,32.2513900000001,Desert Region,"['Pima County ', ' Arizona']",,rescue,,2019/09/02 07:59:00+00,1.0,11.0,22.0,,,no,wilderness,,"forest, park, monument, blm",,1.0,hiking,,26.0,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,,,,,,2019,male,1.0,,,,,1.0,Arizona,0,0,0,1,0,0,0,0,0,0,11-32hr
-110.77556,32.3255600000001,Desert Region,"['Pima County ', ' Arizona']",,rescue,,2019/09/10 00:17:00+00,1.0,8.0,19.0,,,no,wilderness,,"forest, park, monument, blm",,1.0,hiking,,21.0,female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,,,,,,2019,female,1.0,,,,,1.0,Arizona,0,0,0,0,0,0,0,0,0,0,11-32hr
-110.90778,32.42222,Desert Region,"['Pima County ', ' Arizona']",,rescue,,2019/09/11 23:36:59+00,1.0,10.0,16.0,,,no,wilderness,,county,,1.0,hiking,,50.0,female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,0.0,,,,,,2019,female,1.0,,,,,1.0,Arizona,0,0,0,0,0,0,0,0,0,0,11-32hr
-110.92917,36.3608300000001,Desert Region,"['Pima County ', ' Arizona']",,rescue,,2019/09/21 21:39:00+00,1.0,17.0,45.0,,,no,wilderness,,"forest, park, monument, blm",,2.0,hiking,,,female,,,,,,female,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,,0.0,,,,,,2019,female,1.0,1.0,,,,2.0,Arizona,0,0,0,0,0,0,0,0,0,0,32hours-7day
-110.7025,32.3733300000001,Desert Region,"['Pima County ', ' Arizona']",,rescue,,2019/09/22 23:55:59+00,1.0,7.0,7.0,,,no,wilderness,,"forest, park, monument, blm",,1.0,motorcycling_(street),,,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,,,,,,2019,male,1.0,,,,,1.0,Arizona,0,0,0,0,0,0,0,0,0,0,0-11hr
-110.89917,32.3525000000001,Desert Region,"['Pima County ', ' Arizona']",,rescue,,2019/09/23 00:04:00+00,2.0,14.0,46.0,,,no,wilderness,,"forest, park, monument, blm",,2.0,hiking,,18.0,male,,,,,19.0,male,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,,0.0,,,,,,2019,male,1.0,1.0,,,,2.0,Arizona,0,0,0,0,0,0,0,0,0,0,32hours-7day
-110.79778,32.31444,Desert Region,"['Pima County ', ' Arizona']",,rescue,,2019/09/29 23:15:00+00,1.0,13.0,26.0,,,no,wilderness,,"forest, park, monument, blm",,1.0,hiking,,65.0,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,,,,,,2019,male,1.0,,,,,1.0,Arizona,0,0,0,0,0,0,0,0,0,0,11-32hr
-110.78556,32.44028,Desert Region,"['Pima County ', ' Arizona']",,rescue,,2019/10/06 00:10:00+00,1.0,5.0,5.0,,,no,wilderness,,"forest, park, monument, blm",,1.0,hiking,,53.0,female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,0.0,,,,,,2019,female,1.0,,,,,1.0,Arizona,0,0,0,0,1,0,0,0,0,0,0-11hr
-110.8925,32.2713900000001,Desert Region,"['Pima County ', ' Arizona']",,rescue,,2019/10/06 03:40:00+00,1.0,4.0,4.0,,,aircraft-helicopter,urban_rural,,private,,1.0,alzheimers_dementia,,88.0,female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,0.0,,,,,,2019,female,1.0,,,,,1.0,Arizona,0,1,1,0,1,1,0,0,1,0,0-11hr
-110.67917,32.2369400000001,Desert Region,"['Pima County ', ' Arizona']",,rescue,,2019/10/06 16:20:00+00,1.0,6.0,24.0,,,no,urban_rural,,private,,1.0,horseback_riding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,0.0,,,,,,2019,,,,,,,,Arizona,0,0,0,1,1,0,0,0,0,0,11-32hr
